cell_id,x,y,z,velocity_x,velocity_y,velocity_z,velocity_magnitude,pressure
1100,7.81250000000000000e-01,2.81250000000000000e-01,2.81250000000000000e-01,-6.39923733528684063e-02,-6.57068903147204619e-02,-6.49353571885012866e-03,9.19488188520961452e-02,8.81677121469670068e-03
1101,8.43750000000000000e-01,2.81250000000000000e-01,2.81250000000000000e-01,-3.59059531319832689e-02,-5.57206658727938467e-02,-5.06539179673806336e-03,6.64807360795454244e-02,8.70153524177975750e-03
1102,9.06250000000000000e-01,2.81250000000000000e-01,2.81250000000000000e-01,-1.24681512245101468e-02,-3.45974091847253418e-02,-3.11561231771610150e-03,3.69072155190130202e-02,7.15075447386242201e-03
1103,9.68750000000000000e-01,2.81250000000000000e-01,2.81250000000000000e-01,-2.62673896726397680e-03,-9.73017526600550471e-03,-9.36771471090030896e-04,1.01219370230394394e-02,4.01319991508856770e-03
1104,3.12500000000000000e-02,3.43750000000000000e-01,2.81250000000000000e-01,-4.04931938501826641e-03,2.32943401849595409e-02,-7.81410041785702246e-03,2.49014746044257142e-02,6.89735181213345675e-04
1105,9.37500000000000000e-02,3.43750000000000000e-01,2.81250000000000000e-01,-1.69097426931252778e-02,5.67699480034603438e-02,-1.56108397519791903e-02,6.12573645533765060e-02,-2.26467798181387249e-03
1106,1.56250000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-4.09230027722296205e-02,7.38359027038069660e-02,-1.80929156920650279e-02,8.63353130661036888e-02,-3.15558380206563049e-03
1107,2.18750000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-6.71047028375501009e-02,7.88515126828038954e-02,-1.75926594289510692e-02,1.05024301288155930e-01,-3.65786271675943219e-03
1108,2.81250000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-9.25865552934966446e-02,7.42705895477374367e-02,-1.53238325832071604e-02,1.19679616217308951e-01,-3.96722804214891082e-03
1109,3.43750000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.15632250071996387e-01,6.17473535160745976e-02,-1.24440375450694737e-02,1.31675384918271243e-01,-3.99757397367825774e-03
1110,4.06250000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.34827517554192422e-01,4.24563963274273218e-02,-9.48023324716074957e-03,1.41671732894597668e-01,-3.62056698425113283e-03
1111,4.68750000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.48598737726102464e-01,1.72726185718710991e-02,-6.84689160990932608e-03,1.49755828370177896e-01,-2.57195905321103840e-03
1112,5.31250000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.55151070291894261e-01,-1.24490701655720799e-02,-4.66028474855862285e-03,1.55719466395968925e-01,-5.26688854402631418e-04
1113,5.93750000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.54278203602414649e-01,-4.36377194450716863e-02,-3.02215581860421686e-03,1.60359434056580596e-01,1.91625880764210890e-03
1114,6.56250000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.41449043051558948e-01,-7.14900397985334807e-02,-2.17010430546518435e-03,1.58503523378170613e-01,4.46608756113246914e-03
1115,7.18750000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.18593837161807325e-01,-9.07129183907513653e-02,-1.99503325264179920e-03,1.49322844646783831e-01,6.89098413796661747e-03
1116,7.81250000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-8.72314734372292150e-02,-9.76366407427661370e-02,-2.00387864802739754e-03,1.30943724947772983e-01,8.30269329493296855e-03
1117,8.43750000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-5.09358348271261030e-02,-8.66282649288304812e-02,-1.84592302236598338e-03,1.00510312833661075e-01,8.91508175694007837e-03
1118,9.06250000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-1.84400732854261909e-02,-5.61478730436332854e-02,-1.00832782405559161e-03,5.91069934533690750e-02,6.96257730417770577e-03
1119,9.68750000000000000e-01,3.43750000000000000e-01,2.81250000000000000e-01,-4.01693986270877743e-03,-1.71864961535323560e-02,-6.54539413700819701e-06,1.76496883467721806e-02,2.43678488450380743e-03
1120,3.12500000000000000e-02,4.06250000000000000e-01,2.81250000000000000e-01,-4.54197346446439613e-03,3.24775681604725988e-02,-8.61960771473650744e-03,3.39075152986176090e-02,-2.74517217383806822e-03
1121,9.37500000000000000e-02,4.06250000000000000e-01,2.81250000000000000e-01,-1.89395178011198366e-02,7.71002628564312203e-02,-1.69759181852678770e-02,8.11870535572182944e-02,-6.07048736559036035e-03
1122,1.56250000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-4.55307981587346755e-02,9.88143623455257913e-02,-1.91700447341971135e-02,1.10475438002460180e-01,-7.10589702451163482e-03
1123,2.18750000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-7.41999617608294498e-02,1.04778742403034364e-01,-1.75140267114725391e-02,1.29579937939945627e-01,-7.82590620132656532e-03
1124,2.81250000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.02070132862517413e-01,9.86360200844521307e-02,-1.37665959595399453e-02,1.42607488039673491e-01,-8.43243432744276294e-03
1125,3.43750000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.27643628305458112e-01,8.29910598417137324e-02,-9.01660721257105391e-03,1.52517904084270212e-01,-8.78391000222397515e-03
1126,4.06250000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.49860609033163061e-01,5.91606660252611688e-02,-4.10128826932939974e-03,1.61167636670056014e-01,-8.68618600971274475e-03
1127,4.68750000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.67454344880401257e-01,2.79193088982098540e-02,2.88116068042291030e-04,1.69766099205779869e-01,-7.85114777717756465e-03
1128,5.31250000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.78462775964636722e-01,-9.63923211248778403e-03,3.65185196085292957e-03,1.78760211522213497e-01,-5.74841689947684122e-03
1129,5.93750000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.81932468017839882e-01,-5.10523262703016512e-02,5.81095248972393445e-03,1.89049015087382810e-01,-2.61793813842826429e-03
1130,6.56250000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.73058550376027492e-01,-9.09857055221710426e-02,6.57314455052784245e-03,1.95629411635626527e-01,9.56082482912794956e-04
1131,7.18750000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.50677102978163807e-01,-1.21522535301646972e-01,5.54987524747844931e-03,1.93654633467146314e-01,4.64814407961060619e-03
1132,7.81250000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-1.15813568864695196e-01,-1.35788205329262140e-01,3.92951331316357486e-03,1.78512353955118969e-01,7.30581835191737583e-03
1133,8.43750000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-7.11398393506719739e-02,-1.27560320810958666e-01,2.29036267352612224e-03,1.46074494520468529e-01,9.27493923978394731e-03
1134,9.06250000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-2.75218156491191801e-02,-8.62975317017000282e-02,1.56514282640909767e-03,9.05933992435270230e-02,7.21895594862826014e-03
1135,9.68750000000000000e-01,4.06250000000000000e-01,2.81250000000000000e-01,-6.29378053029950538e-03,-2.84029675645129792e-02,1.12907045346963709e-03,2.91138290151476235e-02,8.58185104943896696e-04
1136,3.12500000000000000e-02,4.68750000000000000e-01,2.81250000000000000e-01,-4.92007446864090470e-03,4.25401105987882333e-02,-9.17875971254333844e-03,4.37963214482074495e-02,-7.90088216383152443e-03
1137,9.37500000000000000e-02,4.68750000000000000e-01,2.81250000000000000e-01,-2.04413099930761191e-02,9.91722398830853363e-02,-1.78307558503221983e-02,1.02814960836714098e-01,-1.15177642035923997e-02
1138,1.56250000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-4.87053252825230473e-02,1.25639286538443196e-01,-1.95213688524723504e-02,1.36156244346852084e-01,-1.26662958166357340e-02
1139,2.18750000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-7.87212012135974082e-02,1.32438159709779096e-01,-1.65511359536154000e-02,1.54954295742905118e-01,-1.36064354993226510e-02
1140,2.81250000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.07682440419475292e-01,1.24776977278712745e-01,-1.09087205965265246e-02,1.65178092429230233e-01,-1.45666630824813244e-02
1141,3.43750000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.34369210530447369e-01,1.06434119009308700e-01,-3.98203343805597978e-03,1.71461841288856942e-01,-1.53467258435120955e-02
1142,4.06250000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.58336766804162116e-01,7.89195221829916971e-02,3.18195522730169763e-03,1.76943345573253696e-01,-1.56654089939263878e-02
1143,4.68750000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.78848195250474823e-01,4.26936504468432843e-02,9.59478862386028974e-03,1.84123558247079738e-01,-1.52276943673382847e-02
1144,5.31250000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.94217847489267376e-01,-1.74569981132854436e-03,1.43260681892161817e-02,1.94753320847059402e-01,-1.34801461308822635e-02
1145,5.93750000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-2.01907620524185261e-01,-5.29016788174937261e-02,1.68489670726153611e-02,2.09401916273136673e-01,-9.75593292568715034e-03
1146,6.56250000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-2.00852391549685344e-01,-1.05864049353834297e-01,1.72771894279275841e-02,2.27700200727508517e-01,-4.84101170173889279e-03
1147,7.18750000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.82432197817573943e-01,-1.51725770356912759e-01,1.44198681401297938e-02,2.37718633657792583e-01,5.53215846690909463e-04
1148,7.81250000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.47548849019563305e-01,-1.77929106082071492e-01,1.04132069498919910e-02,2.31382506938498322e-01,5.66654516068037465e-03
1149,8.43750000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-9.67471816298052373e-02,-1.78294400696842548e-01,6.56828531678315970e-03,2.02958253946863260e-01,9.42648637514738319e-03
1150,9.06250000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-4.11817110340437359e-02,-1.27448868896236606e-01,3.97241024835356428e-03,1.33995998260406313e-01,8.37277832583553303e-03
1151,9.68750000000000000e-01,4.68750000000000000e-01,2.81250000000000000e-01,-1.00201679022485033e-02,-4.55046430049289158e-02,2.22270980724498636e-03,4.66477945746902392e-02,-1.97835889348841308e-04
1152,3.12500000000000000e-02,5.31250000000000000e-01,2.81250000000000000e-01,-5.27395827430686241e-03,5.32210836316105232e-02,-9.49797263040196710e-03,5.43185959215614911e-02,-1.49357162754143388e-02
1153,9.37500000000000000e-02,5.31250000000000000e-01,2.81250000000000000e-01,-2.15990512420277114e-02,1.22228200164615108e-01,-1.81988644207000221e-02,1.25448995995344564e-01,-1.87672223599109414e-02
1154,1.56250000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-5.03896452302233996e-02,1.53042034070618255e-01,-1.91994310509088911e-02,1.62263978416587129e-01,-1.99660913369321021e-02
1155,2.18750000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-7.97683970944610549e-02,1.60235463321604737e-01,-1.47838242983080043e-02,1.79602233677068179e-01,-2.11065993397430082e-02
1156,2.81250000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.07272181643349465e-01,1.50986508043994522e-01,-7.17765689691302403e-03,1.85353082856403534e-01,-2.23418990511848742e-02
1157,3.43750000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.32744846143388218e-01,1.30581597897618723e-01,2.01335210134834458e-03,1.86217081584400312e-01,-2.35204787137272275e-02
1158,4.06250000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.56192751018922854e-01,1.00736299465055135e-01,1.15004154508227662e-02,1.86215566095624840e-01,-2.43441459177850539e-02
1159,4.68750000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.77721748707703991e-01,6.14213159135800768e-02,1.99954501135245280e-02,1.89096314182806174e-01,-2.44190504962681319e-02
1160,5.31250000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.96586750725466081e-01,1.22079226020582812e-02,2.61783756644745902e-02,1.98697486867561418e-01,-2.32768572227572516e-02
1161,5.93750000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-2.09960783801853373e-01,-4.65877215514621384e-02,2.90905366124472875e-02,2.17025818405196469e-01,-1.99909996165336355e-02
1162,6.56250000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-2.14998925798548873e-01,-1.12032613650405621e-01,2.89367247219324136e-02,2.44158101756840884e-01,-1.39837828330411796e-02
1163,7.18750000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-2.05880638316599696e-01,-1.75077255411487082e-01,2.36600805790008542e-02,2.71290770224632660e-01,-6.18236009305634261e-03
1164,7.81250000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.76544449472581133e-01,-2.20701526940140502e-01,1.65315200683843894e-02,2.83108455876997289e-01,2.37226739724355398e-03
1165,8.43750000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.25724206631795982e-01,-2.34556399522747566e-01,9.93155807862066038e-03,2.66311690573542648e-01,9.11533870184911589e-03
1166,9.06250000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-6.01021480418018200e-02,-1.81578927913706667e-01,5.30627042885831526e-03,1.91340878453596319e-01,1.14370504719528265e-02
1167,9.68750000000000000e-01,5.31250000000000000e-01,2.81250000000000000e-01,-1.57691860928023814e-02,-7.15093562993564108e-02,2.83067471558047035e-03,7.32821123312037415e-02,6.79479533478441846e-04
1168,3.12500000000000000e-02,5.93750000000000000e-01,2.81250000000000000e-01,-5.91630597503812073e-03,6.45643267141811361e-02,-9.69277649309410044e-03,6.55553573446966548e-02,-2.39591965794271715e-02
1169,9.37500000000000000e-02,5.93750000000000000e-01,2.81250000000000000e-01,-2.32489583801941922e-02,1.45671687652133786e-01,-1.83129904747094605e-02,1.48647637954027467e-01,-2.78585792436908536e-02
1170,1.56250000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-5.16064490549072163e-02,1.79592970021071302e-01,-1.85738909327945005e-02,1.87781388559754486e-01,-2.87908047238677640e-02
1171,2.18750000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-7.85718722559887589e-02,1.86161681533263679e-01,-1.26359267817638642e-02,2.02458335038935344e-01,-2.97875472937898754e-02
1172,2.81250000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.02583007446197111e-01,1.74926362476070990e-01,-3.14791093727291409e-03,2.02811279393147442e-01,-3.11061488624350749e-02
1173,3.43750000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.23870224077781504e-01,1.52912409698730017e-01,8.07802443063525971e-03,1.96955050536039816e-01,-3.26990181144376571e-02
1174,4.06250000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.43443377176803222e-01,1.22129648322322648e-01,1.95878904944848317e-02,1.89407863905500962e-01,-3.42035204694250555e-02
1175,4.68750000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.62205313464396539e-01,8.21780496052837844e-02,2.99266439586157729e-02,1.84280762890860039e-01,-3.51158565192509001e-02
1176,5.31250000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.80537336971152484e-01,3.14514683824684213e-02,3.75037797760218797e-02,1.87054693610016698e-01,-3.47964839565279987e-02
1177,5.93750000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.97676212351938663e-01,-3.14937112941318514e-02,4.09793206135263266e-02,2.04320932600732447e-01,-3.23028906306603303e-02
1178,6.56250000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-2.10014609823634929e-01,-1.06254245694470326e-01,3.98565164919983742e-02,2.38714563808644531e-01,-2.60680338691686823e-02
1179,7.18750000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-2.13460106928822085e-01,-1.86335923583364649e-01,3.22139958364590778e-02,2.85173693028443753e-01,-1.65272377619744525e-02
1180,7.81250000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.93387727220493855e-01,-2.55767688668892657e-01,2.14993779053471099e-02,3.21369175337107682e-01,-4.20316767757591709e-03
1181,8.43750000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-1.51441422069710258e-01,-2.90399239362166883e-01,1.15516276454017911e-02,3.27718877457309821e-01,8.05853219117382176e-03
1182,9.06250000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-8.24201829934807645e-02,-2.49803594239650567e-01,5.25292347577430239e-03,2.63101720756001856e-01,1.71913386964132817e-02
1183,9.68750000000000000e-01,5.93750000000000000e-01,2.81250000000000000e-01,-2.39339283764454409e-02,-1.10010048135287614e-01,2.56433098710749652e-03,1.12612696494083453e-01,6.24738246705227804e-03
1184,3.12500000000000000e-02,6.56250000000000000e-01,2.81250000000000000e-01,-7.46364724999519242e-03,7.73767625787736418e-02,-9.96558594852032728e-03,7.83720761543396371e-02,-3.52810276397561781e-02
1185,9.37500000000000000e-02,6.56250000000000000e-01,2.81250000000000000e-01,-2.68565617069131193e-02,1.69292768631274737e-01,-1.85761145892348739e-02,1.72413423058623644e-01,-3.88777919668850253e-02
1186,1.56250000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-5.37353098882582120e-02,2.03665489561079133e-01,-1.80581673408729861e-02,2.11407692799131963e-01,-3.89393375853802348e-02
1187,2.18750000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-7.57745270946199451e-02,2.07688203213525768e-01,-1.07360686040327245e-02,2.21340081954323309e-01,-3.92249721475005156e-02
1188,2.81250000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-9.27145905443391843e-02,1.93553976772066955e-01,2.62557066643454603e-04,2.14614086584034719e-01,-4.01944867870322603e-02
1189,3.43750000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.05949679145223338e-01,1.69951672634251483e-01,1.29082843600181723e-02,2.00687641241992398e-01,-4.19283561515675085e-02
1190,4.06250000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.17322881993061706e-01,1.39143448745935705e-01,2.57231645927924399e-02,1.83813054935547504e-01,-4.40582245633544256e-02
1191,4.68750000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.28535493478777602e-01,1.00676763342350664e-01,3.72822563218447797e-02,1.67472834804252041e-01,-4.59717087496089236e-02
1192,5.31250000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.40969156580451616e-01,5.22832761775900295e-02,4.60115778097114347e-02,1.57235203969738196e-01,-4.68382110112676997e-02
1193,5.93750000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.55574701238657881e-01,-9.19736839985881884e-03,5.01856424519127112e-02,1.63727450231448995e-01,-4.55247999502945144e-02
1194,6.56250000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.71841931118551949e-01,-8.65745321100261367e-02,4.86574724233790959e-02,1.98475057685480960e-01,-3.99339677061486195e-02
1195,7.18750000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.85920247788989440e-01,-1.79540976939176783e-01,3.89649819063630568e-02,2.61380126928495549e-01,-2.83032482732959237e-02
1196,7.81250000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.92586232818268893e-01,-2.73757654541026463e-01,2.44989467704881149e-02,3.35608267007533156e-01,-1.17782330079773991e-02
1197,8.43750000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.64312025825003705e-01,-3.36993515853144632e-01,1.03782782797336923e-02,3.75061035323361602e-01,7.30883006161144825e-03
1198,9.06250000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-1.02068938853371552e-01,-3.27305731686344081e-01,2.10151697090748711e-03,3.42857881121267749e-01,2.56234502143925305e-02
1199,9.68750000000000000e-01,6.56250000000000000e-01,2.81250000000000000e-01,-3.34916611322524579e-02,-1.63813728544331794e-01,5.27070558030517011e-04,1.67203190245780897e-01,2.11124975299158031e-02
1200,3.12500000000000000e-02,7.18750000000000000e-01,2.81250000000000000e-01,-1.10402706422583173e-02,9.39528348571561228e-02,-1.05949424353575447e-02,9.51907325255925418e-02,-4.99135458485477843e-02
1201,9.37500000000000000e-02,7.18750000000000000e-01,2.81250000000000000e-01,-3.48586635847242879e-02,1.93184899917499125e-01,-1.95130809711734216e-02,1.97272127559963983e-01,-5.20228233579291544e-02
1202,1.56250000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-5.83398432198264233e-02,2.23278629708462267e-01,-1.86697310719211480e-02,2.31528492090499305e-01,-4.97986365138468334e-02
1203,2.18750000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-7.12256183962292899e-02,2.22573270884555890e-01,-1.09925124772081058e-02,2.33950389952093801e-01,-4.78994950225547222e-02
1204,2.81250000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-7.63463927740875015e-02,2.03748731002486111e-01,2.85094908909426406e-04,2.17583083795238469e-01,-4.80034510966102154e-02
1205,3.43750000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-7.72038072940039038e-02,1.77969825149119715e-01,1.32320933613655524e-02,1.94444786042264034e-01,-4.95433579201509239e-02
1206,4.06250000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-7.59407318073092447e-02,1.47684547426701673e-01,2.64168699853173407e-02,1.68153416010143941e-01,-5.20267459513396313e-02
1207,4.68750000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-7.49114087976778253e-02,1.12139689181588773e-01,3.86750094650720674e-02,1.40295350653254214e-01,-5.47844710051578823e-02
1208,5.31250000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-7.60815936166804874e-02,6.85739562757841231e-02,4.85221432965797783e-02,1.13336643485947186e-01,-5.68684500337349255e-02
1209,5.93750000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-8.22985148699229146e-02,1.35989808410317461e-02,5.37832694553943835e-02,9.92502791080268482e-02,-5.67137109359619473e-02
1210,6.56250000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-9.52496221788000225e-02,-5.77800902439996669e-02,5.28198600860778633e-02,1.23292201591673020e-01,-5.21255098498288050e-02
1211,7.18750000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-1.15464105594267258e-01,-1.50680451677623006e-01,4.27578070850783420e-02,1.94588767058073930e-01,-4.03676079362021503e-02
1212,7.81250000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-1.37525861752197859e-01,-2.63680458609127866e-01,2.60520103576884141e-02,2.98528816275216102e-01,-1.77421287063558100e-02
1213,8.43750000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-1.48344517943998361e-01,-3.63078659179182139e-01,7.63287941829892888e-03,3.92288757936808896e-01,1.36441909669290599e-02
1214,9.06250000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-1.11153907474578414e-01,-3.97163685351239359e-01,-3.63347302082651230e-03,4.12440766940949333e-01,4.12258165890832806e-02
1215,9.68750000000000000e-01,7.18750000000000000e-01,2.81250000000000000e-01,-3.98479027835067154e-02,-2.35386694836185489e-01,-3.72940183221056720e-03,2.38764863202635846e-01,5.10091093446184488e-02
1216,3.12500000000000000e-02,7.81250000000000000e-01,2.81250000000000000e-01,-1.80023643703166800e-02,1.19391272306412943e-01,-1.18812565614814132e-02,1.21324050720973867e-01,-7.08010901411290361e-02
1217,9.37500000000000000e-02,7.81250000000000000e-01,2.81250000000000000e-01,-4.94872527715450872e-02,2.16381476199720729e-01,-2.16670997252882414e-02,2.23023305149373796e-01,-6.78429224667958658e-02
1218,1.56250000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-6.36402089078776240e-02,2.34203906383759597e-01,-2.10379972244638461e-02,2.43606533743386450e-01,-6.04567310049303960e-02
1219,2.18750000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-6.00958258998954900e-02,2.20970454419477880e-01,-1.36770642029372790e-02,2.29404690671643346e-01,-5.54646055971198676e-02
1220,2.81250000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-4.74691545628154951e-02,1.97764239400783803e-01,-3.01956566899737539e-03,2.03403866230483399e-01,-5.38857098362001893e-02
1221,3.43750000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-3.07498161943543027e-02,1.70487461679768054e-01,8.99009320733384042e-03,1.73471460367039920e-01,-5.46904484958180490e-02
1222,4.06250000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-1.25442605227795798e-02,1.41290254269770571e-01,2.12470865454418567e-02,1.43428494764287651e-01,-5.71493159945076143e-02
1223,4.68750000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,4.54624837871591032e-03,1.09593763792875262e-01,3.28660770557070991e-02,1.14506071706443543e-01,-6.03363340850854094e-02
1224,5.31250000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,1.78428906851263759e-02,7.35442561352658564e-02,4.27370455914550459e-02,8.69113423229503773e-02,-6.30268417799754871e-02
1225,5.93750000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,2.45603180287127486e-02,2.86872610962328745e-02,4.92001837252944163e-02,6.20227881465971673e-02,-6.33351267969455844e-02
1226,6.56250000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,2.14533152190428296e-02,-3.07124042674560178e-02,4.98483671072747284e-02,6.23566853916794894e-02,-5.86551155996813955e-02
1227,7.18750000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,4.35207716057007740e-03,-1.11397541774211434e-01,4.23464075215198299e-02,1.19254228935192760e-01,-4.55649682327323724e-02
1228,7.81250000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-2.87354445294626566e-02,-2.22360970785362544e-01,2.60830498549020524e-02,2.25722069347788823e-01,-1.88972682270805471e-02
1229,8.43750000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-6.92803209716694179e-02,-3.59019382055411507e-01,5.39820746244412675e-03,3.65682676933423600e-01,2.50739032934531141e-02
1230,9.06250000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-9.52574018064096528e-02,-4.40210410899212368e-01,-9.45828888783701791e-03,4.50498210531015242e-01,7.34708334323643381e-02
1231,9.68750000000000000e-01,7.81250000000000000e-01,2.81250000000000000e-01,-3.70200126079913011e-02,-3.22831807139756399e-01,-9.40476444099701617e-03,3.25083537923419541e-01,1.04779049102444524e-01
1232,3.12500000000000000e-02,8.43750000000000000e-01,2.81250000000000000e-01,-2.64661502047597620e-02,1.64029135523436898e-01,-1.38609360996304835e-02,1.66727742013094427e-01,-1.06256970412790974e-01
1233,9.37500000000000000e-02,8.43750000000000000e-01,2.81250000000000000e-01,-6.62050735304693105e-02,2.34184343551442936e-01,-2.52516249388266695e-02,2.44669293308020730e-01,-8.67511680202654872e-02
1234,1.56250000000000000e-01,8.43750000000000000e-01,2.81250000000000000e-01,-5.32063140501691512e-02,2.22658524895184673e-01,-2.57600050531806395e-02,2.30372108606152010e-01,-6.99444548153421580e-02
1235,2.18750000000000000e-01,8.43750000000000000e-01,2.81250000000000000e-01,-2.14378058448977289e-02,1.99157837376012226e-01,-1.98819103544171233e-02,2.01292608078574853e-01,-6.04741634343628626e-02
1236,2.81250000000000000e-01,8.43750000000000000e-01,2.81250000000000000e-01,1.68857517472784831e-02,1.71105406978392549e-01,-1.11684723229073645e-02,1.72298936976812533e-01,-5.63771409503522822e-02
