cell_id,x,y,z,velocity_x,velocity_y,velocity_z,velocity_magnitude,pressure
687,1.93750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90356849392509142e-01,-3.83728064732233309e-05,3.83728064731708081e-05,8.90356851046309239e-01,1.14030475872248136e+01
688,2.06250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90309392498444097e-01,-2.01101368498969767e-05,2.01101368500770897e-05,8.90309392952687961e-01,1.10521375805658000e+01
689,2.18750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90284239928983090e-01,-1.05677500594939770e-05,1.05677500594969602e-05,8.90284240054423193e-01,1.07012514365540703e+01
690,2.31250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90270915190649270e-01,-5.56327879944378642e-06,5.56327879964685918e-06,8.90270915225414017e-01,1.03503778081068614e+01
691,2.43750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90263860208641900e-01,-2.93212418228443970e-06,2.93212418238910841e-06,8.90263860218298952e-01,9.99951075744266582e+00
692,2.56250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90260126944117824e-01,-1.54616108985501189e-06,1.54616109017155594e-06,8.90260126946803121e-01,9.64864717019506557e+00
693,2.68750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90258153005108688e-01,-8.15222023090008788e-07,8.15222023232570256e-07,8.90258153005855202e-01,9.29778540660958086e+00
694,2.81250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90257110359729098e-01,-4.29567534720823982e-07,4.29567534943734202e-07,8.90257110359936377e-01,8.94692460275270562e+00
695,2.93750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90256560251482143e-01,-2.26126646381671150e-07,2.26126646387917754e-07,8.90256560251539653e-01,8.59606430368643082e+00
696,3.06250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90256270377377756e-01,-1.18872833454793468e-07,1.18872833665544185e-07,8.90256270377393633e-01,8.24520426985367116e+00
697,3.18750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90256117854983042e-01,-6.23834656510629309e-08,6.23834655593546870e-08,8.90256117854987372e-01,7.89434437516902321e+00
698,3.31250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90256037740487671e-01,-3.26689886601635716e-08,3.26689885237985661e-08,8.90256037740488892e-01,7.54348455335391410e+00
699,3.43750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255995746565110e-01,-1.70624362958588155e-08,1.70624359374026746e-08,8.90255995746565443e-01,7.19262476961998853e+00
700,3.56250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255973792546285e-01,-8.88018389600602277e-09,8.88018367088149520e-09,8.90255973792546396e-01,6.84176500573561430e+00
701,3.68750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255962355808839e-01,-4.59946266860575840e-09,4.59946224829585041e-09,8.90255962355808839e-01,6.49090525216285741e+00
702,3.81250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255956427446482e-01,-2.36585446583902459e-09,2.36585414813984754e-09,8.90255956427446482e-01,6.14004550392248483e+00
703,3.93750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255953376447473e-01,-1.20451725961380890e-09,1.20451687450092630e-09,8.90255953376447473e-01,5.78918575842162753e+00
704,4.06250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255951822997438e-01,-6.03711535468482829e-10,6.03711283569198204e-10,8.90255951822997438e-01,5.43832601431452378e+00
705,4.18750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255951044843674e-01,-2.95192376964572177e-10,2.95192208660104526e-10,8.90255951044843674e-01,5.08746627090586490e+00
706,4.31250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950664883389e-01,-1.38555063562841410e-10,1.38554939146686074e-10,8.90255950664883389e-01,4.73660652783887670e+00
707,4.43750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950486954495e-01,-6.04322195389451076e-11,6.04322193605886825e-11,8.90255950486954495e-01,4.38574678493235659e+00
708,4.56250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950409519548e-01,-2.26361825478290972e-11,2.26362576894854134e-11,8.90255950409519548e-01,4.03488704209551585e+00
709,4.68750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950380286265e-01,-5.49673809164646736e-12,5.49683606177813384e-12,8.90255950380286265e-01,3.68402729928394557e+00
710,4.81250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950373083471e-01,1.31845510402610010e-12,-1.31830070232556068e-12,8.90255950373083471e-01,3.33316755647749785e+00
711,4.93750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950374377769e-01,3.59021090204010004e-12,-3.59003527956798661e-12,8.90255950374377769e-01,2.98230781366808717e+00
712,5.06250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950380209771e-01,4.39461015026026147e-12,-4.39451240424338827e-12,8.90255950380209771e-01,2.63144807085327193e+00
713,5.18750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950389479134e-01,5.35365471265322774e-12,-5.35355265933523511e-12,8.90255950389479134e-01,2.28058832803148759e+00
714,5.31250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950403533447e-01,8.29646003647818031e-12,-8.29621948054157137e-12,8.90255950403533447e-01,1.92972858519720303e+00
715,5.43750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950431911192e-01,1.66663415659697512e-11,-1.66659867751229235e-11,8.90255950431911192e-01,1.57886884235636260e+00
716,5.56250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950496082304e-01,4.01948337198131026e-11,-4.01944321628244855e-11,8.90255950496082304e-01,1.22800909951501924e+00
717,5.68750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950588534906e-01,1.00505600156513225e-10,-1.00505212294252235e-10,8.90255950588534906e-01,8.77149356461747187e-01
718,5.81250000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255950793935935e-01,1.99806048585090437e-10,-1.99805595027460512e-10,8.90255950793935935e-01,5.26289613275264800e-01
719,5.93750000000000000e+00,8.12500000000000000e-01,1.87500000000000000e-01,8.90255951755999697e-01,3.30065085071306746e-10,-3.30064496228900320e-10,8.90255951755999697e-01,1.75429872115723556e-01
720,6.25000000000000000e-02,9.37500000000000000e-01,1.87500000000000000e-01,7.39036762752349641e-01,-9.19059228817594026e-02,1.43073271762723359e-01,7.58348202643818969e-01,1.94641665009231914e+01
721,1.87500000000000000e-01,9.37500000000000000e-01,1.87500000000000000e-01,7.45950166504675938e-01,-9.18423707046000792e-02,1.32854567251784489e-01,7.63234569450738309e-01,1.76111121874549355e+01
722,3.12500000000000000e-01,9.37500000000000000e-01,1.87500000000000000e-01,6.21304617933824077e-01,-6.24555236347706932e-02,8.49041650224166000e-02,6.30181591239019179e-01,1.65147616502307137e+01
723,4.37500000000000000e-01,9.37500000000000000e-01,1.87500000000000000e-01,5.05359324658324893e-01,-3.53021233265388631e-02,4.69288785708633846e-02,5.08759871230425542e-01,1.58956097111968955e+01
724,5.62500000000000000e-01,9.37500000000000000e-01,1.87500000000000000e-01,4.47243594648726261e-01,-1.84312244226026607e-02,2.46939783987502152e-02,4.48303842898082339e-01,1.54018784118696068e+01
725,6.87500000000000000e-01,9.37500000000000000e-01,1.87500000000000000e-01,4.16964168266626745e-01,-9.33484325534744003e-03,1.26917811001142234e-02,4.17261714304553610e-01,1.49763758792857349e+01
726,8.12500000000000000e-01,9.37500000000000000e-01,1.87500000000000000e-01,4.00377062904977710e-01,-4.66665563551164810e-03,6.42075639422744204e-03,4.00455735741056584e-01,1.45911741009529354e+01
727,9.37500000000000000e-01,9.37500000000000000e-01,1.87500000000000000e-01,3.91707667559690775e-01,-2.30967090738836171e-03,3.21372499296566179e-03,3.91727659775365000e-01,1.42245000541359961e+01
728,1.06250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.87292631381591979e-01,-1.14065713656896989e-03,1.60447467248615817e-03,3.87297634591479922e-01,1.38660752522609680e+01
729,1.18750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.85032986928148913e-01,-5.65649061519646681e-04,8.02786755117686907e-04,3.85034239319371530e-01,1.35115781452685031e+01
730,1.31250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.83872149205509217e-01,-2.81924332677637845e-04,4.03147298323513700e-04,3.83872464426312121e-01,1.31589670930963987e+01
731,1.43750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.83276263960009744e-01,-1.41339195130510555e-04,2.03584572477846765e-04,3.83276344089469312e-01,1.28072506029250111e+01
732,1.56250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82969538281992872e-01,-7.14079012861945780e-05,1.03572272430770031e-04,3.82969558944606991e-01,1.24559641808188672e+01
733,1.68750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82810765517569873e-01,-3.63829065402611443e-05,5.31068801212232998e-05,3.82810770930239741e-01,1.21048891726303509e+01
734,1.81250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82728165867860681e-01,-1.86834714323956784e-05,2.74277201462173207e-05,3.82728167306678135e-01,1.17539196040672014e+01
735,1.93750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82685019161705775e-01,-9.66270286259583796e-06,1.42552343816730748e-05,3.82685019549203975e-01,1.14030032434978708e+01
736,2.06250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82662397564135726e-01,-5.02854020630341203e-06,7.44810458774786287e-06,3.82662397669660204e-01,1.10521140868034244e+01
737,2.18750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82650501213567917e-01,-2.62897612022606879e-06,3.90598767421872458e-06,3.82650501242534635e-01,1.07012389976121387e+01
738,2.31250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82644233977956105e-01,-1.37890795067337942e-06,2.05321301893540060e-06,3.82644233985949267e-01,1.03503712262880629e+01
739,2.43750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82640929010614861e-01,-7.24865571270796413e-07,1.08078001842729427e-06,3.82640929012827813e-01,9.99950727711398990e+00
740,2.56250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82639185320454378e-01,-3.81529662657782329e-07,5.69222187589686024e-07,3.82639185321067998e-01,9.64864533063862773e+00
741,2.68750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82638265471896499e-01,-2.00886861559799326e-07,2.99742484594792326e-07,3.82638265472066641e-01,9.29778443467685101e+00
742,2.81250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637780545463047e-01,-1.05735636480759481e-07,1.57721788110518066e-07,3.82637780545510175e-01,8.94692408953474327e+00
743,2.93750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637525161856007e-01,-5.56031501336763904e-08,8.28943203055277061e-08,3.82637525161868997e-01,8.59606403289891752e+00
744,3.06250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637390843666325e-01,-2.91995262543356693e-08,4.34993781639345971e-08,3.82637390843669878e-01,8.24520412711675021e+00
745,3.18750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637320315805662e-01,-1.53056709593307843e-08,2.27825503269944075e-08,3.82637320315806606e-01,7.89434430002443843e+00
746,3.31250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637283357112279e-01,-8.00416999352587373e-09,1.19039465042658876e-08,3.82637283357112556e-01,7.54348451386044161e+00
747,3.43750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637264037312408e-01,-4.17338456049094530e-09,6.20128142130453127e-09,3.82637264037312519e-01,7.19262474891117165e+00
748,3.56250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637253969953017e-01,-2.16746142872850867e-09,3.21781734500287158e-09,3.82637253969953017e-01,6.84176499491125512e+00
749,3.68750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637248746287240e-01,-1.11955994703799071e-09,1.66063528433912565e-09,3.82637248746287240e-01,6.49090524653059564e+00
750,3.81250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637246052163982e-01,-5.73751135941401329e-10,8.50287940524017669e-10,3.82637246052163982e-01,6.14004550101095248e+00
751,3.93750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637244674895516e-01,-2.90583697831260786e-10,4.30260345238098467e-10,3.82637244674895516e-01,5.78918575693093462e+00
752,4.06250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243980180786e-01,-1.44499653344802631e-10,2.13777705373229783e-10,3.82637243980180786e-01,5.43832601356211764e+00
753,4.18750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243636995250e-01,-6.97625891292757558e-11,1.03143734077562105e-10,3.82637243636995250e-01,5.08746627053419953e+00
754,4.31250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243473109900e-01,-3.20132516187807069e-11,4.73394606473785018e-11,3.82637243473109900e-01,4.73660652766124723e+00
755,4.43750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243399326255e-01,-1.33339499569388285e-11,1.97739602853730638e-11,3.82637243399326255e-01,4.38574678485169756e+00
756,4.56250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243369698510e-01,-4.44014879282007302e-12,6.66285450240774687e-12,3.82637243369698510e-01,4.03488704206185123e+00
757,4.68750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243360769042e-01,-5.69166418151464488e-13,9.16745406951977941e-13,3.82637243360769042e-01,3.68402729927233752e+00
758,4.81250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243360530510e-01,8.29916927150798743e-13,-1.23781568366670409e-12,3.82637243360530510e-01,3.33316755647601148e+00
759,4.93750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243363325830e-01,1.12759755924245043e-12,-1.88058899473321663e-12,3.82637243363325830e-01,2.98230781367165054e+00
760,5.06250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243367235425e-01,1.02317673710214574e-12,-2.11192163274195522e-12,3.82637243367235425e-01,2.63144807086097465e+00
761,5.18750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243371795110e-01,8.54235653176951242e-13,-2.58382646641205769e-12,3.82637243371795110e-01,2.28058832804549594e+00
762,5.31250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243377434044e-01,1.02899620343728036e-12,-4.15217569836370319e-12,3.82637243377434044e-01,1.92972858522538049e+00
763,5.43750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243389186810e-01,2.38628800028453920e-12,-8.49165702205600168e-12,3.82637243389186810e-01,1.57886884241515690e+00
764,5.56250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243419026718e-01,7.66416361394040255e-12,-1.99488983907146523e-11,3.82637243419026718e-01,1.22800909963094562e+00
765,5.68750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243455627718e-01,2.25246741038022814e-11,-4.70008036340652600e-11,3.82637243455627718e-01,8.77149356717178419e-01
766,5.81250000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637243561201768e-01,4.83042330375358646e-11,-8.81974939375430339e-11,3.82637243561201768e-01,5.26289613884382668e-01
767,5.93750000000000000e+00,9.37500000000000000e-01,1.87500000000000000e-01,3.82637244166256496e-01,9.10651735512229633e-11,-1.38927488417170993e-10,3.82637244166256496e-01,1.75429872693479177e-01
768,6.25000000000000000e-02,6.25000000000000000e-02,3.12500000000000000e-01,7.50151347375840660e-01,9.74055355483333662e-02,8.00237060176965664e-02,7.60669886251620575e-01,1.89361363570464540e+01
769,1.87500000000000000e-01,6.25000000000000000e-02,3.12500000000000000e-01,7.56106252020265490e-01,9.88348717576939262e-02,8.98991178222046106e-02,7.67819541041190101e-01,1.73709623390779697e+01
770,3.12500000000000000e-01,6.25000000000000000e-02,3.12500000000000000e-01,6.68105432440503688e-01,6.88027657116891400e-02,6.71536045327736919e-02,6.74987626573875898e-01,1.64118865606543984e+01
771,4.37500000000000000e-01,6.25000000000000000e-02,3.12500000000000000e-01,5.81301790742981606e-01,4.01427887465290317e-02,4.26534900782037860e-02,5.84245270092276447e-01,1.58447024690427529e+01
772,5.62500000000000000e-01,6.25000000000000000e-02,3.12500000000000000e-01,5.37891328075336683e-01,2.16600676423924048e-02,2.51047066325442540e-02,5.38912317213133152e-01,1.53773986291358202e+01
773,6.87500000000000000e-01,6.25000000000000000e-02,3.12500000000000000e-01,5.15048426473511789e-01,1.12433693190412774e-02,1.40680233508326553e-02,5.15363177038760112e-01,1.49652699809421321e+01
774,8.12500000000000000e-01,6.25000000000000000e-02,3.12500000000000000e-01,5.02224813201109566e-01,5.74900027584681825e-03,7.64235525344464633e-03,5.02315856402006267e-01,1.45862546969779441e+01
775,9.37500000000000000e-01,6.25000000000000000e-02,3.12500000000000000e-01,4.95369834285786848e-01,2.91605138026096878e-03,4.07473520063244589e-03,4.95395175130860121e-01,1.42223388861432767e+01
776,1.06250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.91806343801914347e-01,1.47683407382793530e-03,2.15019051357209735e-03,4.91813261474243979e-01,1.38651192203415974e+01
777,1.18750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.89939453620792664e-01,7.50622355485680223e-04,1.12724537453879128e-03,4.89941325395496563e-01,1.35111520705211063e+01
778,1.31250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.88957727256501551e-01,3.83184586694562408e-04,5.88931895195530988e-04,4.88958232076164179e-01,1.31587751583095134e+01
779,1.43750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.88443153413599562e-01,1.96485285067853803e-04,3.07647547200039922e-04,4.88443289819915250e-01,1.28071619500849145e+01
780,1.56250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.88173349746410745e-01,1.01282621786565199e-04,1.61019479287027802e-04,4.88173386808492149e-01,1.24559218910794396e+01
781,1.68750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.88031474151390310e-01,5.24858190278874046e-05,8.44953269911121759e-05,4.88031484288258377e-01,1.21048684155525574e+01
782,1.81250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87956740757303054e-01,2.73200492138444824e-05,4.44525118821857278e-05,4.87956743546905769e-01,1.17539091822034685e+01
783,1.93750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87917339996327359e-01,1.42754447038113777e-05,2.34377989048872650e-05,4.87917340768096119e-01,1.14029979143004976e+01
784,2.06250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87896546597940073e-01,7.48442933571563027e-06,1.23783954637520103e-05,4.87896546812372212e-01,1.10521113266396593e+01
785,2.18750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87885561488585751e-01,3.93214147965142702e-06,6.54402041634070025e-06,4.87885561548318969e-01,1.07012375627174858e+01
786,2.31250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87879757468723863e-01,2.06864635486038578e-06,3.46077233872869503e-06,4.87879757485383980e-01,1.03503704809880670e+01
787,2.43750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87876691303086307e-01,1.08938614459386521e-06,1.82989416087332171e-06,4.87876691307734311e-01,9.99950689066532128e+00
788,2.56250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87875071646922676e-01,5.73968137743470426e-07,9.66995996432777400e-07,4.87875071648218639e-01,9.64864513089493059e+00
789,2.68750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87874216472182820e-01,3.02377513060375572e-07,5.10530613967600153e-07,4.87874216472543643e-01,9.29778433191103737e+00
790,2.81250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873765316075014e-01,1.59210517409832792e-07,2.69218437216465748e-07,4.87873765316175267e-01,8.94692403693436411e+00
791,2.93750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873527548386532e-01,8.37521379389287446e-08,1.41770247613037317e-07,4.87873527548414343e-01,8.59606400612362087e+00
792,3.06250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873402394142119e-01,4.40009687239650301e-08,7.45377774349896678e-08,4.87873402394149780e-01,8.24520411357221583e+00
793,3.18750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873336615593622e-01,2.30781372807374970e-08,3.91179242587608980e-08,4.87873336615595732e-01,7.89434429322307363e+00
794,3.31250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873302106974882e-01,1.20785055274793731e-08,2.04851867723918324e-08,4.87873302106975437e-01,7.54348451047627577e+00
795,3.43750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873284044009370e-01,6.30416376939167847e-09,1.06991056912585862e-08,4.87873284044009536e-01,7.19262474724799006e+00
796,3.56250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873274616854036e-01,3.27816752173702529e-09,5.56856533391468686e-09,4.87873274616854036e-01,6.84176499410859584e+00
797,3.68750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873269716295077e-01,1.69580996279180176e-09,2.88440962958902046e-09,4.87873269716295077e-01,6.49090524615423892e+00
798,3.81250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873267183141668e-01,8.70640446042266309e-10,1.48380858596072010e-09,4.87873267183141668e-01,6.14004550084308498e+00
799,3.93750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873265884524621e-01,4.41944001519454591e-10,7.55535518173938059e-10,4.87873265884524621e-01,5.78918575686302805e+00
800,4.06250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873265227067310e-01,2.20428044174192518e-10,3.78748648731369994e-10,4.87873265227067310e-01,5.43832601354059797e+00
801,4.18750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264900612391e-01,1.06888894496746696e-10,1.85263502048350859e-10,4.87873264900612391e-01,5.08746627053293565e+00
802,4.31250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264743495738e-01,4.94122167898512959e-11,8.70455559045539098e-11,4.87873264743495738e-01,4.73660652766777623e+00
803,4.43750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264671834284e-01,2.08850248674293649e-11,3.80886861742784363e-11,4.87873264671834284e-01,4.38574678486029601e+00
804,4.56250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264642354643e-01,7.22856673142168208e-12,1.44301085581952679e-11,4.87873264642354643e-01,4.03488704207006954e+00
805,4.68750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264632857240e-01,1.21554972421078432e-12,3.66664177944716090e-12,4.87873264632857240e-01,3.68402729927918315e+00
806,4.81250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264631918657e-01,-9.88460093620170473e-13,-7.43628140394119341e-13,4.87873264631918657e-01,3.33316755648133167e+00
807,4.93750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264633877646e-01,-1.54463118666412746e-12,-2.47287572815148363e-12,4.87873264633877646e-01,2.98230781367601061e+00
808,5.06250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264636791981e-01,-1.56441242814274993e-12,-3.54164719609031262e-12,4.87873264636791981e-01,2.63144807086527432e+00
809,5.18750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264640111937e-01,-1.60932186217385791e-12,-5.23296456665130946e-12,4.87873264640111937e-01,2.28058832805122425e+00
810,5.31250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264643940319e-01,-2.35137322607960131e-12,-9.19646992471308126e-12,4.87873264643940319e-01,1.92972858523641588e+00
811,5.43750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264651816962e-01,-5.27731147406024275e-12,-1.82623482652532560e-11,4.87873264651816962e-01,1.57886884243676251e+00
812,5.56250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264672159690e-01,-1.52881989385707021e-11,-3.96533000534220045e-11,4.87873264672159690e-01,1.22800909967093297e+00
813,5.68750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264700235565e-01,-4.38424536033051053e-11,-8.84511764568453214e-11,4.87873264700235565e-01,8.77149356841293359e-01
814,5.81250000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873264797627937e-01,-8.64239837461817452e-11,-1.57384289436176981e-10,4.87873264797627937e-01,5.26289614161067454e-01
815,5.93750000000000000e+00,6.25000000000000000e-02,3.12500000000000000e-01,4.87873265293817637e-01,-1.21091531649191175e-10,-2.19187691569140987e-10,4.87873265293817637e-01,1.75429872738480125e-01
816,6.25000000000000000e-02,1.87500000000000000e-01,3.12500000000000000e-01,1.03248328056189487e+00,2.13757250699293799e-01,1.18441353672103969e-01,1.06101000990850869e+00,1.77610915830845322e+01
817,1.87500000000000000e-01,1.87500000000000000e-01,3.12500000000000000e-01,1.17512859663390867e+00,2.24338203001117342e-01,1.49138421501161605e-01,1.20561068206963395e+00,1.70436916198515114e+01
818,3.12500000000000000e-01,1.87500000000000000e-01,3.12500000000000000e-01,1.23855987151454872e+00,1.70409899960470512e-01,1.26756774411903306e-01,1.25663732603722345e+00,1.63750431090155111e+01
819,4.37500000000000000e-01,1.87500000000000000e-01,3.12500000000000000e-01,1.23053089322204601e+00,1.09438871096000298e-01,9.02931640323656609e-02,1.23868317222427349e+00,1.58672296774737269e+01
820,5.62500000000000000e-01,1.87500000000000000e-01,3.12500000000000000e-01,1.21742150482096534e+00,6.39606008486514332e-02,5.76541419727939625e-02,1.22046305923124243e+00,1.54088341419372892e+01
821,6.87500000000000000e-01,1.87500000000000000e-01,3.12500000000000000e-01,1.20516422428236059e+00,3.54289848112714981e-02,3.42712483969277934e-02,1.20617185298014018e+00,1.49897612402220002e+01
822,8.12500000000000000e-01,1.87500000000000000e-01,3.12500000000000000e-01,1.19518345363399181e+00,1.91188938474203471e-02,1.94798800915626860e-02,1.19549507973508895e+00,1.46020580220635523e+01
823,9.37500000000000000e-01,1.87500000000000000e-01,3.12500000000000000e-01,1.18833750209556954e+00,1.01604028346286655e-02,1.07682179200380736e-02,1.18842972328601459e+00,1.42318556865183261e+01
824,1.06250000000000000e+00,1.87500000000000000e-01,3.12500000000000000e-01,1.18416382046948199e+00,5.34940693746870782e-03,5.84839391090453964e-03,1.18419034516195887e+00,1.38705705095222882e+01
825,1.18750000000000000e+00,1.87500000000000000e-01,3.12500000000000000e-01,1.18171732388411144e+00,2.80574989511716069e-03,3.13786803031139601e-03,1.18172482076669416e+00,1.35141743263053016e+01
826,1.31250000000000000e+00,1.87500000000000000e-01,3.12500000000000000e-01,1.18031435836821341e+00,1.46987073539962950e-03,1.67009263297488385e-03,1.18031645515071459e+00,1.31604260661598520e+01
827,1.43750000000000000e+00,1.87500000000000000e-01,3.12500000000000000e-01,1.17952925454245339e+00,7.69815433129788086e-04,8.84972226741025298e-04,1.17952983773752806e+00,1.28080549842702673e+01
